"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@kit_lowe Thanks Kit",FALSE,0,"ForexLive",2017-12-15 04:59:53,FALSE,941532365225992192,941533247711862784,19399038,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ForexLive",0,FALSE,FALSE,NA,NA
"@Cessnadriver50 still way below heir inflation arge will be heir argument",FALSE,0,"Cessnadriver50",2017-12-15 04:57:35,FALSE,941530492284952576,941532666582638592,50458145,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ForexLive",0,FALSE,FALSE,NA,NA
"@kit_lowe hanks Ki - I hadn' seen his .... is i in he WSJ/DJ?",FALSE,0,"kit_lowe",2017-12-15 04:56:23,FALSE,941531956906409984,941532365225992192,401294569,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ForexLive",0,FALSE,FALSE,NA,NA
"More on he BOJ Tankan - big manufacturers' sentimen o an 11-year h ps://t.co/z1HZjkoTfH",FALSE,3,NA,2017-12-15 04:12:10,FALSE,NA,941521237003599872,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",1,FALSE,FALSE,NA,NA
"The data of focus for Friday coming up from he US later h ps://t.co/yAExgvA5hi",FALSE,0,NA,2017-12-15 03:56:09,FALSE,NA,941517208982904832,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",1,FALSE,FALSE,NA,NA
"OK, here we go, more on ""BOJ Tweaks Message as Dissenter Calls for More Easing"" h ps://t.co/Iee1aZDgZ3",FALSE,0,NA,2017-12-15 03:05:58,FALSE,NA,941504578880704512,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",1,FALSE,FALSE,NA,NA
"@DrChrisCaton :-D",FALSE,0,"DrChrisCaton",2017-12-15 02:54:33,FALSE,941501463703961600,941501705136377856,1156815230,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ForexLive",0,FALSE,FALSE,NA,NA
"@DrChrisCaton do you know if hat's he seasonally adjusted or rend?",FALSE,1,"DrChrisCaton",2017-12-15 02:49:50,FALSE,941500363022012416,941500517510815744,1156815230,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ForexLive",0,FALSE,FALSE,NA,NA
"BOJ headline - ""said o weak message as dissenter calls for more easing"" h ps://t.co/07Mqdb0mOU",FALSE,5,NA,2017-12-15 02:48:36,FALSE,NA,941500206608277504,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",8,FALSE,FALSE,NA,NA
"HSBC on he PBOC rate hikes and where o for he yuan in 2018 h ps://t.co/QV9Q4FAmlb",FALSE,2,NA,2017-12-15 02:15:03,FALSE,NA,941491763604348928,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",0,FALSE,FALSE,NA,NA
"Japan chief cabine secretary Suga - o implemen further sanctions on North Korea h ps://t.co/j2G5S9tOvL",FALSE,1,NA,2017-12-15 01:45:24,FALSE,NA,941484303090888704,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",0,FALSE,FALSE,NA,NA
"PBOC sets USD/CNY reference rate for oday a 6.6113 (vs. yesterday a 6.6033) h ps://t.co/4IzoGNeLhe",FALSE,2,NA,2017-12-15 01:16:20,FALSE,NA,941476988069572608,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",3,FALSE,FALSE,NA,NA
"South Korea new bitcoin measures o be imposed from January 1, 2018 h ps://t.co/42IRE2cTeB",FALSE,3,NA,2017-12-15 01:14:08,FALSE,NA,941476435222556672,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",3,FALSE,FALSE,NA,NA
