"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"US stocks trade with strong gains as tax bill concerns fade By @HareshMenghani https://t.co/SoQzr8EC6V #DowJones #Equities #SP500",FALSE,2,NA,2017-12-15 15:02:56,FALSE,NA,"941685008653324289",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",2,FALSE,FALSE,NA,NA
"USD/CAD recovers above 1.28 as DXY gains traction https://t.co/IuMosA6FHe #USDCAD #TechnicalAnalysis",FALSE,4,NA,2017-12-15 14:53:06,FALSE,NA,"941682533321895936",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"EUR/USD eases from highs, back below 1.1800 handle By @HareshMenghani https://t.co/b4J0Ue70zf #EURUSD #DollarIndex",FALSE,3,NA,2017-12-15 14:24:55,FALSE,NA,"941675443836596224",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",3,FALSE,FALSE,NA,NA
"US: Industrial production moved up 0.2 percent in November https://t.co/c4EYRcsj07 #IndustrialProduction",FALSE,0,NA,2017-12-15 14:19:00,FALSE,NA,"941673953252298752",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"German SPD Leader Schulz: Preliminary talks on forming government to start in Jan https://t.co/rOjoaTtO0p #Germany #Politics",FALSE,0,NA,2017-12-15 13:57:48,FALSE,NA,"941668616063324160",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",2,FALSE,FALSE,NA,NA
"EU's Juncker: Real negotiations on second phase of Brexit talks will start in March https://t.co/lyl96Bmzsu #Brexit",FALSE,0,NA,2017-12-15 13:46:29,FALSE,NA,"941665771918450688",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",4,FALSE,FALSE,NA,NA
"GBP/USD plummets to lows near mid-1.3300s By @HareshMenghani https://t.co/lJUvWySxhm #GBPUSD #Brexit #DollarIndex",FALSE,0,NA,2017-12-15 13:46:19,FALSE,NA,"941665727433584640",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",6,FALSE,FALSE,NA,NA
"Moody's: Significant possibility of further deadlocks before a final Brexit agreement is reached https://t.co/44NTiJXgmk",FALSE,1,NA,2017-12-15 13:41:17,FALSE,NA,"941664461546573824",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",1,FALSE,FALSE,NA,NA
"NY Fed: Business activity continued to grow at a solid clip in New York State https://t.co/sBhx2ctIRJ #EconomicIndicator",FALSE,0,NA,2017-12-15 13:35:48,FALSE,NA,"941663083344351233",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"Canada: Manufacturing sales declined 0.4% to $53.5 billion in October https://t.co/gYDYJsKlaF #Manufacturing #Canada",FALSE,0,NA,2017-12-15 13:32:51,FALSE,NA,"941662338050084864",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"EUR/USD: Stand off? - Rabobank https://t.co/0oRU3zS6fN #EURUSD #Banks",FALSE,1,NA,2017-12-15 13:28:45,FALSE,NA,"941661307639681025",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"Germany’s Merkel: Wants to agree joint position with France on future of Euro-zone by March https://t.co/W1pLt6Mqe6",FALSE,0,NA,2017-12-15 13:01:52,FALSE,NA,"941654541740707840",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",1,FALSE,FALSE,NA,NA
"Japan: Focus shifts on BoJ, post strong Tankan Survey – BBH https://t.co/ov4Rmfk1jq #BOJ #CentralBanks #Banks #EconomicIndicator #Japan",FALSE,0,NA,2017-12-15 12:59:24,FALSE,NA,"941653921516355585",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",1,FALSE,FALSE,NA,NA
"UK PM May: We will secure the greatest possible access to European markets By @HareshMenghani https://t.co/dgzkNEm7Db #Brexit",FALSE,0,NA,2017-12-15 12:45:29,FALSE,NA,"941650419364884483",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",3,FALSE,FALSE,NA,NA
"AUD/USD fails ahead of 0.77 handle, surrenders daily gains to over 1-month tops https://t.co/hLPCtWTWI4",FALSE,1,NA,2017-12-15 12:31:41,FALSE,NA,"941646945013190656",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",2,FALSE,FALSE,NA,NA
"BOE quarterly bulletin: Brexit still influencing household outlook By @HareshMenghani https://t.co/6zwU6IfbqW #BOE",FALSE,0,NA,2017-12-15 12:11:11,FALSE,NA,"941641785826250752",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",5,FALSE,FALSE,NA,NA
"Top 4 #Cryptocurrencies patiently await the next upswing. Meanwhile, you can check plenty of technical studies &amp; to… https://t.co/PbRb9YP1MC",FALSE,1,NA,2017-12-15 12:09:46,TRUE,NA,"941641430564507649",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"US industrial production to increase 0.4% in November – BMO CM https://t.co/ZOZhW9afsS #IndustrialProduction #UnitedStates #Banks",FALSE,0,NA,2017-12-15 12:05:37,FALSE,NA,"941640388040937472",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",2,FALSE,FALSE,NA,NA
"GBP/USD flirting with lows, 1.3400 mark at risk By @HareshMenghani https://t.co/gbMWUseU26 #GBPUSD #DollarIndex",FALSE,1,NA,2017-12-15 11:51:41,FALSE,NA,"941636879279157248",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",3,FALSE,FALSE,NA,NA
"US industrial production and Canadian manufacturing sales in focus – TDS https://t.co/cQuwTlVOCo",FALSE,0,NA,2017-12-15 11:35:03,FALSE,NA,"941632692680044544",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",2,FALSE,FALSE,NA,NA
"UK PM spokesman: Govt has no plans to remove exit date in EU withdrawal bill By @HareshMenghani https://t.co/ZCmKokZwQs #Brexit",FALSE,1,NA,2017-12-15 11:17:17,FALSE,NA,"941628223623958528",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",5,FALSE,FALSE,NA,NA
"EUR/GBP: Outside day to the downside somewhat neutralises the outlook - Commerzbank By @HareshMenghani… https://t.co/jiMtgR7czV",FALSE,1,NA,2017-12-15 11:09:41,TRUE,NA,"941626308953559045",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",6,FALSE,FALSE,NA,NA
"$EURUSD Forecast: central banks done, back to US tax reform jitters https://t.co/Atpspt4FDh by @ValBednarik #forex… https://t.co/6O9zc3lR8c",FALSE,4,NA,2017-12-15 11:04:55,TRUE,NA,"941625109810483200",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FXstreetNews",4,FALSE,FALSE,NA,NA
"EUR/USD jumps back above 1.1800 handle By @HareshMenghani https://t.co/7MBj8mNopb #EURUSD #DollarIndex",FALSE,1,NA,2017-12-15 11:03:14,FALSE,NA,"941624686215159809",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",5,FALSE,FALSE,NA,NA
"Fed to further tighten the screws – NAB https://t.co/uCzGsCSgNe #Fed #CentralBanks #Banks",FALSE,0,NA,2017-12-15 11:01:35,FALSE,NA,"941624269448073216",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",1,FALSE,FALSE,NA,NA
"Top 4 #Cryptocurrencies: $BTC, $ETH, $LTC,$ XRP patiently await the next upswing https://t.co/QGKC55DF56 #trading https://t.co/Tbz83tl43T",FALSE,9,NA,2017-12-15 10:42:56,FALSE,NA,"941619578400116737",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FXstreetNews",5,FALSE,FALSE,NA,NA
"USD/JPY: under pressure in its range - Commerzbank By @HareshMenghani https://t.co/6g81K0Ryyg #USDJPY #Banks",FALSE,0,NA,2017-12-15 10:34:27,FALSE,NA,"941617444392722432",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",4,FALSE,FALSE,NA,NA
"Gold inches back closer to weekly tops By @HareshMenghani https://t.co/zEN0NjKcam #Gold #Commodities",FALSE,2,NA,2017-12-15 10:26:05,FALSE,NA,"941615335593119744",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",3,FALSE,FALSE,NA,NA
"ECB’s Nowotny: No possibility to expand corporate bond purchases https://t.co/SRUpMle0pO #ECB #CentralBanks",FALSE,2,NA,2017-12-15 09:59:28,FALSE,NA,"941608640611577856",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"USD/CAD likely ambles sideways into 2018 - Westpac https://t.co/RJUhLxUkwf #USDCAD #Banks",FALSE,1,NA,2017-12-15 09:57:12,FALSE,NA,"941608066906238976",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",1,FALSE,FALSE,NA,NA
"WTI breaks higher, $ 57.50 tested ahead of US rigs data https://t.co/N1flZoTi7q #Oil #Commodities #WTI",FALSE,1,NA,2017-12-15 09:44:17,FALSE,NA,"941604818627506176",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",3,FALSE,FALSE,NA,NA
