predicted,test
5.326955762924391,5.28
6.848044258453993,8.07
10.20692574882357,10.47
8.49933560356871,9.14
5.326955762924391,5.35
11.246608323822453,12.03
6.456134595572836,6.02
8.629710721920418,14.64
8.38448653960821,6.53
8.38448653960821,8.46
6.878170409227776,7.09
7.22770772647266,6.6
6.171125312411496,5.56
13.565144066843242,14.29
11.71009280999916,11.38
8.49933560356871,7.62
4.8581206194847235,4.44
7.571740580965303,8.53
6.171125312411496,7.11
8.38448653960821,7.58
7.571740580965303,7.48
10.533968433066388,12.13
4.614576919910869,4.0
7.001730824532536,8.83
7.571740580965303,8.41
10.533968433066388,10.8
12.000710070674366,12.59
8.06798197191107,9.11
8.629710721920418,8.81
8.369563729822545,7.97
7.22770772647266,6.55
6.848044258453993,6.5
10.583731308968215,10.29
13.565144066843242,12.4
9.748178931123315,9.81
7.169356508141655,7.15
9.791336459081219,9.67
8.84895522687939,9.28
10.533968433066388,10.84
8.629710721920418,8.62
9.791336459081219,9.6
9.970886467529123,10.47
8.49933560356871,7.3
13.328723713792144,14.09
6.848044258453993,6.42
7.169356508141655,6.41
10.20692574882357,7.56
12.000710070674366,12.03
11.50643596206205,10.75
10.486008451628598,11.46
9.229625291760193,9.41
9.229625291760193,7.81
12.053417380908792,15.91
95.78504662882852,99.99
7.8851817059514,7.91
11.812904004838094,11.61
4.992131095888583,4.88
7.169356508141655,9.58
11.466370228584358,10.07
10.82343850214852,10.0
6.171125312411496,6.96
10.20692574882357,9.84
6.848044258453993,6.98
8.369563729822545,8.95
14.335950939217346,13.8
10.060894047487176,9.49
9.108532035182384,10.14
13.498739213714252,11.0
10.533968433066388,10.04
8.629710721920418,6.85
8.84895522687939,10.16
8.090135686476076,8.67
6.456134595572836,6.66
14.335950939217346,12.1
12.000710070674366,11.28
8.135096965937354,7.09
8.49933560356871,7.83
9.108532035182384,9.03
7.850844250112016,7.62
12.000710070674366,13.14
6.866667942086528,8.94
11.170984618482713,11.14
7.8851817059514,7.53
8.629710721920418,10.23
9.229625291760193,9.98
8.685198903243627,7.28
8.090135686476076,8.45
10.060894047487176,10.34
14.335950939217346,15.41
9.229625291760193,10.68
13.917353186232251,12.27
14.65000207727267,17.4
5.361337179743123,5.05
7.571740580965303,7.47
7.001730824532536,8.14
14.335950939217346,14.91
9.229625291760193,9.36
8.38448653960821,8.34
10.82343850214852,11.24
25.285507361953606,40.0
7.257412435008146,7.43
8.06798197191107,6.79
10.20692574882357,10.19
10.583731308968215,8.77
10.20692574882357,7.51
13.565144066843242,10.89
6.848044258453993,4.83
11.71009280999916,12.59
6.171125312411496,6.12
8.84895522687939,9.3
7.257412435008146,6.51
8.38448653960821,8.32
9.748178931123315,10.1
