predicted,test
7.424964957695901,6.5
10.070845294919542,7.92
6.905614501139658,7.16
8.160323929443393,7.53
11.55043719794726,30.0
16.65352029914419,30.29
7.678423453950872,9.79
7.250038802580757,8.42
14.54882580722882,13.81
8.364953292230934,8.51
9.103169365965087,10.11
7.678423453950872,7.25
5.253976887680146,5.12
14.54882580722882,10.27
7.678423453950872,7.25
5.7231759631476375,4.0
8.832584277656242,8.47
10.860533888751487,8.25
8.93548227189201,10.07
48.80303878843216,99.99
11.678812197947261,13.67
11.238033070542896,10.6
8.897768945431407,6.42
9.868054578133787,10.0
6.383425936005527,6.8
11.60806219794726,9.68
7.424964957695901,6.52
9.103169365965087,10.85
7.90258133797031,6.32
8.364953292230934,8.14
8.416727253415193,7.77
12.622042138672807,30.28
20.619372154381317,11.83
8.93548227189201,10.09
6.383425936005527,5.44
8.138110183399386,7.77
8.45195693487379,9.11
9.337209454527578,8.16
11.134756505309792,9.31
8.364953292230934,9.12
7.678423453950872,9.31
7.689602247189078,7.91
9.337209454527578,7.89
8.138110183399386,5.98
6.893048259636003,6.25
6.905614501139658,6.02
8.364953292230934,6.05
8.160323929443393,9.08
9.103169365965087,7.55
6.383425936005527,6.6
8.364953292230934,8.41
8.853248894255547,9.03
9.103169365965087,9.0
9.868054578133787,10.25
13.43921919159743,11.17
5.9956967209669125,6.02
8.364953292230934,9.6
8.93548227189201,8.52
9.337209454527578,9.9
11.653054129306549,10.98
4.819253150032466,4.75
10.286343237997185,10.26
19.137655324697388,20.0
9.337209454527578,9.55
6.893048259636003,6.72
9.103169365965087,7.1
